Year,District,Feeder School DBN,Feeder School Name,Count of Students in HS Admissions,Count of Testers,Attempt Rate,Count of Offers,Offer Rate
2019,04,04M012,TAG YOUNG SCHOLARS,85,81,95%,49,60%
2019,04,04M057,JAMES WELDON JOHNSON,99,32,32%,3,9%
2019,04,04M072,THE LEXINGTON ACADEMY,85,12,14%,3,25%
2019,04,04M096,P.S. 096 JOSEPH LANZETTA,57,3,5%,3,100%
2019,04,04M108,P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL COMPLEX,64,7,11%,3,43%
2019,04,04M171,P.S. 171 PATRICK HENRY,94,37,39%,3,8%
2019,04,04M206,P.S. 206 JOSE CELSO BARBOSA,75,11,15%,3,27%
2019,04,04M224,M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMIC,64,24,38%,3,13%
2019,04,04M372,ESPERANZA PREPARATORY ACADEMY,78,7,9%,3,43%
2019,04,04M377,RENAISSANCE SCHOOL OF THE ARTS,39,3,8%,3,100%
2019,04,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,55,3,5%,3,100%
2019,04,04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,60,7,12%,3,43%
2019,04,04M964,CENTRAL PARK EAST II,49,3,6%,3,100%
2020,04,04M007,P.S. 007 SAMUEL STERN (04M007),69,6,9%,3,50%
2020,04,04M012,TAG YOUNG SCHOLARS (04M012),77,71,92%,32,45%
2020,04,04M057,JAMES WELDON JOHNSON (04M057),86,28,33%,3,11%
2020,04,04M072,THE LEXINGTON ACADEMY (04M072),58,9,16%,3,33%
2020,04,04M096,P.S. 096 JOSEPH LANZETTA (04M096),48,3,6%,3,100%
2020,04,04M108,P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL COMPLEX (04M108),64,3,5%,3,100%
2020,04,04M171,P.S. 171 PATRICK HENRY (04M171),90,38,42%,3,8%
2020,04,04M206,P.S. 206 JOSE CELSO BARBOSA (04M206),78,16,21%,3,19%
2020,04,04M224,M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMICS (04M224),65,14,22%,3,21%
2020,04,04M372,ESPERANZA PREPARATORY ACADEMY (04M372),78,6,8%,3,50%
2020,04,04M377,RENAISSANCE SCHOOL OF THE ARTS (04M377),57,3,5%,3,100%
2020,04,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL (04M610),56,3,5%,3,100%
2020,04,04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE (04M825),75,10,13%,3,30%
2020,04,04M964,CENTRAL PARK EAST II (04M964),53,8,15%,3,38%
2016,05,05M046,P.S. 046 ARTHUR TAPPAN,10,10,100%,3,30%
2016,05,05M123,P.S. 123 MAHALIA JACKSON,3,3,100%,3,100%
2016,05,05M129,P.S. 129 JOHN H. FINLEY,10,10,100%,3,30%
2016,05,05M148,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,3,3,100%,3,100%
2016,05,05M161,P.S. 161 PEDRO ALBIZU CAMPOS,22,22,100%,3,14%
2016,05,05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,6,6,100%,3,50%
2016,05,05M302,KAPPA IV,6,6,100%,3,50%
2016,05,05M362,COLUMBIA SECONDARY SCHOOL,38,38,100%,19,50%
2016,05,05M499,FREDERICK DOUGLASS ACADEMY,11,11,100%,3,27%
2016,05,05M514,NEW DESIGN MIDDLE SCHOOL,10,10,100%,3,30%
2016,05,05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,10,10,100%,3,30%
2017,05,05M046,P.S. 046 ARTHUR TAPPAN,62,7,11%,3,43%
2017,05,05M123,P.S. 123 MAHALIA JACKSON,57,3,5%,3,100%
2017,05,05M129,P.S. 129 JOHN H. FINLEY,51,12,24%,3,25%
2017,05,05M148,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,57,6,11%,3,50%
2017,05,05M161,P.S. 161 PEDRO ALBIZU CAMPOS,116,11,9%,3,27%
2017,05,05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,93,26,28%,3,12%
2017,05,05M302,KAPPA IV,51,6,12%,3,50%
2017,05,05M362,COLUMBIA SECONDARY SCHOOL,97,45,46%,20,44%
2017,05,05M499,FREDERICK DOUGLASS ACADEMY,84,8,10%,3,38%
2017,05,05M514,NEW DESIGN MIDDLE SCHOOL,67,6,9%,3,50%
2017,05,05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,56,13,23%,3,23%
2018,05,05M046,P.S. 046 ARTHUR TAPPAN,67,8,12%,3,4%
2018,05,05M123,P.S. 123 MAHALIA JACKSON,54,3,6%,3,6%
2018,05,05M129,P.S. 129 JOHN H. FINLEY,55,21,38%,3,5%
2018,05,05M148,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,57,10,18%,3,5%
2018,05,05M161,P.S. 161 PEDRO ALBIZU CAMPOS,122,16,13%,3,2%
2018,05,05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,82,15,18%,3,4%
2018,05,05M302,KAPPA IV,44,3,7%,3,7%
2018,05,05M362,COLUMBIA SECONDARY SCHOOL,97,42,43%,23,24%
2018,05,05M499,FREDERICK DOUGLASS ACADEMY,87,13,15%,3,3%
2018,05,05M514,NEW DESIGN MIDDLE SCHOOL,66,11,17%,3,5%
2018,05,05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,58,10,17%,3,5%
2019,05,05M046,P.S. 046 ARTHUR TAPPAN,66,3,5%,3,100%
2019,05,05M123,P.S. 123 MAHALIA JACKSON,60,6,10%,3,50%
2019,05,05M129,P.S. 129 JOHN H. FINLEY,64,14,22%,3,21%
2019,05,05M148,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,64,14,22%,3,21%
2019,05,05M161,P.S. 161 PEDRO ALBIZU CAMPOS,131,21,16%,3,14%
2019,05,05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,58,3,5%,3,100%
2019,05,05M362,COLUMBIA SECONDARY SCHOOL,101,42,42%,15,36%
2019,05,05M499,FREDERICK DOUGLASS ACADEMY,98,12,12%,3,25%
2019,05,05M514,NEW DESIGN MIDDLE SCHOOL,71,14,20%,3,21%
2019,05,05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,58,9,16%,3,33%
2020,05,05M046,P.S. 046 ARTHUR TAPPAN (05M046),59,3,5%,3,100%
2020,05,05M123,P.S. 123 MAHALIA JACKSON (05M123),65,6,9%,3,50%
2020,05,05M129,P.S. 129 JOHN H. FINLEY (05M129),66,15,23%,3,20%
2020,05,05M148,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM (05M148),34,3,9%,3,100%
2020,05,05M161,P.S. 161 PEDRO ALBIZU CAMPOS (05M161),122,17,14%,3,18%
2020,05,05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS (05M286),44,3,7%,3,100%
2020,05,05M362,COLUMBIA SECONDARY SCHOOL (05M362),98,39,40%,18,46%
2020,05,05M499,FREDERICK DOUGLASS ACADEMY (05M499),81,3,4%,3,100%
2020,05,05M514,NEW DESIGN MIDDLE SCHOOL (05M514),40,8,20%,3,38%
2020,05,05M517,TEACHERS COLLEGE COMMUNITY SCHOOL (05M517),25,8,32%,3,38%
2020,05,05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE (05M670),56,3,5%,3,100%
2016,06,06M018,P.S. 018 PARK TERRACE,7,7,100%,3,43%
2016,06,06M052,J.H.S. 052 INWOOD,14,14,100%,3,21%
2016,06,06M143,J.H.S. 143 ELEANOR ROOSEVELT,8,8,100%,3,38%
2016,06,06M187,P.S./I.S. 187 HUDSON CLIFFS,38,38,100%,7,18%
2016,06,06M209,HAMILTON GRANGE MIDDLE SCHOOL,3,3,100%,3,100%
2016,06,06M210,P.S./I.S. 210 - TWENTY-FIRST CENTURY ACADEMY FOR COMMUNITY LEADERSHIP,8,8,100%,3,38%
2016,06,06M218,I.S. 218 SALOME URENA,3,3,100%,3,100%
2016,06,06M223,THE MOTT HALL SCHOOL,75,75,100%,3,4%
2016,06,06M278,PAULA HEDBAVNY SCHOOL,21,21,100%,3,14%
2016,06,06M293,CITY COLLEGE ACADEMY OF THE ARTS,16,16,100%,3,19%
2016,06,06M311,AMISTAD DUAL LANGUAGE SCHOOL,18,18,100%,3,17%
2016,06,06M319,M.S. 319 - MARIA TERESA,18,18,100%,3,17%
2016,06,06M322,MIDDLE SCHOOL 322,3,3,100%,3,100%
2016,06,06M324,M.S. 324 - PATRIA MIRABAL,26,26,100%,3,12%
2016,06,06M328,COMMUNITY MATH & SCIENCE PREP,7,7,100%,3,43%
2016,06,06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,3,3,100%,3,100%
2016,06,06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,3,3,100%,3,100%
2016,06,06M349,HARBOR HEIGHTS,3,3,100%,3,100%
2016,06,06M366,WASHINGTON HEIGHTS ACADEMY,3,3,100%,3,100%
2016,06,06M528,I.S. 528 BEA FULLER RODGERS SCHOOL,7,7,100%,3,43%
2017,06,06M018,P.S. 018 PARK TERRACE,43,3,7%,3,100%
2017,06,06M052,J.H.S. 052 INWOOD,147,10,7%,3,30%
2017,06,06M143,J.H.S. 143 ELEANOR ROOSEVELT,128,3,2%,3,100%
2017,06,06M187,P.S./I.S. 187 HUDSON CLIFFS,92,33,36%,3,9%
2017,06,06M209,HAMILTON GRANGE MIDDLE SCHOOL,74,13,18%,3,23%
2017,06,06M210,P.S./I.S. 210 - TWENTY-FIRST CENTURY ACADEMY FOR COMMUNITY LEADERSHIP,53,12,23%,3,25%
2017,06,06M218,I.S. 218 SALOME URENA,93,3,3%,3,100%
2017,06,06M223,THE MOTT HALL SCHOOL,82,73,89%,3,4%
2017,06,06M278,PAULA HEDBAVNY SCHOOL,68,28,41%,3,11%
2017,06,06M293,CITY COLLEGE ACADEMY OF THE ARTS,78,8,10%,3,38%
2017,06,06M311,AMISTAD DUAL LANGUAGE SCHOOL,52,20,38%,3,15%
2017,06,06M319,M.S. 319 - MARIA TERESA,194,23,12%,3,13%
2017,06,06M322,MIDDLE SCHOOL 322,103,9,9%,3,33%
2017,06,06M324,M.S. 324 - PATRIA MIRABAL,162,20,12%,3,15%
2017,06,06M328,COMMUNITY MATH & SCIENCE PREP,101,3,3%,3,100%
2017,06,06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,92,3,3%,3,100%
2017,06,06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,84,10,12%,3,30%
2017,06,06M349,HARBOR HEIGHTS,67,3,4%,3,100%
2017,06,06M366,WASHINGTON HEIGHTS ACADEMY,50,12,24%,3,25%
2017,06,06M528,I.S. 528 BEA FULLER RODGERS SCHOOL,61,3,5%,3,100%
2018,06,06M018,P.S. 018 PARK TERRACE,52,6,12%,3,6%
2018,06,06M052,J.H.S. 052 INWOOD,121,13,11%,3,2%
2018,06,06M143,J.H.S. 143 ELEANOR ROOSEVELT,109,17,16%,3,3%
2018,06,06M187,P.S./I.S. 187 HUDSON CLIFFS,103,36,35%,3,3%
2018,06,06M209,HAMILTON GRANGE MIDDLE SCHOOL,84,18,21%,3,4%
2018,06,06M210,P.S./I.S. 210 - TWENTY-FIRST CENTURY ACADEMY FOR COMMUNITY LEADERSHIP,47,8,17%,3,6%
2018,06,06M218,I.S. 218 SALOME URENA,66,3,5%,3,5%
2018,06,06M223,THE MOTT HALL SCHOOL,87,81,93%,3,3%
2018,06,06M278,PAULA HEDBAVNY SCHOOL,65,24,37%,9,14%
2018,06,06M293,CITY COLLEGE ACADEMY OF THE ARTS,89,13,15%,3,3%
2018,06,06M311,AMISTAD DUAL LANGUAGE SCHOOL,36,12,33%,3,8%
2018,06,06M319,M.S. 319 - MARIA TERESA,147,27,18%,3,2%
2018,06,06M322,MIDDLE SCHOOL 322,121,22,18%,3,2%
2018,06,06M324,M.S. 324 - PATRIA MIRABAL,149,20,13%,3,2%
2018,06,06M328,COMMUNITY MATH & SCIENCE PREP,94,9,10%,3,3%
2018,06,06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,94,16,17%,3,3%
2018,06,06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,87,6,7%,3,3%
2018,06,06M349,HARBOR HEIGHTS,63,3,5%,3,5%
2018,06,06M366,WASHINGTON HEIGHTS ACADEMY,55,15,27%,3,5%
2018,06,06M528,I.S. 528 BEA FULLER RODGERS SCHOOL,75,3,4%,3,4%
2019,06,06M018,P.S. 018 PARK TERRACE,39,10,26%,3,30%
2019,06,06M052,HAROLD O. LEVY SCHOOL,86,3,3%,3,100%
2019,06,06M143,J.H.S. 143 ELEANOR ROOSEVELT,105,11,10%,3,27%
2019,06,06M187,P.S./I.S. 187 HUDSON CLIFFS,95,33,35%,3,9%
2019,06,06M209,HAMILTON GRANGE MIDDLE SCHOOL,92,24,26%,3,13%
2019,06,06M210,P.S./I.S. 210 - TWENTY-FIRST CENTURY ACADEMY FOR COMMUNITY LEADERSHIP,56,9,16%,3,33%
2019,06,06M223,THE MOTT HALL SCHOOL,105,97,92%,3,3%
2019,06,06M278,PAULA HEDBAVNY SCHOOL,67,20,30%,3,15%
2019,06,06M293,CITY COLLEGE ACADEMY OF THE ARTS,80,3,4%,3,100%
2019,06,06M311,AMISTAD DUAL LANGUAGE SCHOOL,49,16,33%,3,19%
2019,06,06M319,M.S. 319 - MARIA TERESA,119,15,13%,3,20%
2019,06,06M322,MIDDLE SCHOOL 322,170,9,5%,3,33%
2019,06,06M324,M.S. 324 - PATRIA MIRABAL,137,47,34%,3,6%
2019,06,06M328,COMMUNITY MATH & SCIENCE PREP,90,8,9%,3,38%
2019,06,06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,100,3,3%,3,100%
2019,06,06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,86,3,3%,3,100%
2019,06,06M349,HARBOR HEIGHTS,75,3,4%,3,100%
2019,06,06M366,WASHINGTON HEIGHTS ACADEMY,54,10,19%,3,30%
2019,06,06M528,I.S. 528 BEA FULLER RODGERS SCHOOL,57,3,5%,3,100%
2020,06,06M018,P.S. 018 PARK TERRACE (06M018),46,3,7%,3,100%
2020,06,06M052,HAROLD O. LEVY SCHOOL (06M052),94,10,11%,3,30%
2020,06,06M143,J.H.S. 143 ELEANOR ROOSEVELT (06M143),77,14,18%,3,21%
2020,06,06M187,P.S./I.S. 187 HUDSON CLIFFS (06M187),93,45,48%,8,18%
2020,06,06M209,HAMILTON GRANGE MIDDLE SCHOOL (06M209),87,18,21%,3,17%
2020,06,06M210,P.S./I.S. 210 - TWENTY-FIRST CENTURY ACADEMY FOR COMMUNITY LEADERSHIP (06M210),48,3,6%,3,100%
2020,06,06M223,THE MOTT HALL SCHOOL (06M223),95,87,92%,3,3%
2020,06,06M278,PAULA HEDBAVNY SCHOOL (06M278),71,20,28%,3,15%
2020,06,06M293,CITY COLLEGE ACADEMY OF THE ARTS (06M293),91,11,12%,3,27%
2020,06,06M311,AMISTAD DUAL LANGUAGE SCHOOL (06M311),52,15,29%,3,20%
2020,06,06M319,M.S. 319 - MARIA TERESA (06M319),147,7,5%,3,43%
2020,06,06M322,MIDDLE SCHOOL 322 (06M322),135,7,5%,3,43%
2020,06,06M324,M.S. 324 - PATRIA MIRABAL (06M324),143,20,14%,3,15%
2020,06,06M328,COMMUNITY MATH & SCIENCE PREP (06M328),71,8,11%,3,38%
2020,06,06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS (06M346),93,3,3%,3,100%
2020,06,06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL (06M348),80,3,4%,3,100%
2020,06,06M349,HARBOR HEIGHTS (06M349),53,3,6%,3,100%
2020,06,06M366,WASHINGTON HEIGHTS ACADEMY (06M366),61,17,28%,3,18%
2020,06,06M528,I.S. 528 BEA FULLER RODGERS SCHOOL (06M528),86,3,3%,3,100%
2016,07,07X005,P.S. 5 PORT MORRIS,3,3,100%,3,100%
2016,07,07X029,P.S./M.S. 029 MELROSE SCHOOL,16,16,100%,3,19%
2016,07,07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,8,8,100%,3,38%
2016,07,07X151,J.H.S. 151 LOU GEHRIG,11,11,100%,3,27%
2016,07,07X221,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,10,10,100%,3,30%
2016,07,07X223,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X223,18,18,100%,3,17%
2016,07,07X224,P.S./I.S. 224,11,11,100%,3,27%
2016,07,07X296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA,6,6,100%,3,50%
2016,07,07X298,ACADEMY OF PUBLIC RELATIONS,22,22,100%,3,14%
2016,07,07X343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,25,25,100%,3,12%
2016,07,07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE,11,11,100%,3,27%
2016,07,07X551,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,3,3,100%,3,100%
2016,07,07X584,I.S. 584,0,0,0,0,0
2017,07,07X005,P.S. 5 PORT MORRIS,91,15,16%,3,20%
2017,07,07X029,P.S./M.S. 029 MELROSE SCHOOL,95,25,26%,3,12%
2017,07,07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,80,12,15%,3,25%
2017,07,07X151,J.H.S. 151 LOU GEHRIG,90,9,10%,3,33%
2017,07,07X221,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,98,3,3%,3,100%
2017,07,07X223,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X223,98,8,8%,3,38%
2017,07,07X224,P.S./I.S. 224,130,14,11%,3,21%
2017,07,07X296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA,107,11,10%,3,27%
2017,07,07X298,ACADEMY OF PUBLIC RELATIONS,94,23,24%,3,13%
2017,07,07X343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,101,25,25%,3,12%
2017,07,07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE,68,3,4%,3,100%
2017,07,07X551,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,81,10,12%,3,30%
2017,07,07X584,I.S. 584,,0,0,0,0
2018,07,07X005,P.S. 5 PORT MORRIS,71,8,11%,3,4%
2018,07,07X029,P.S./M.S. 029 MELROSE SCHOOL,82,10,12%,3,4%
2018,07,07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,78,9,12%,3,4%
2018,07,07X151,J.H.S. 151 LOU GEHRIG,92,3,3%,3,3%
2018,07,07X221,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,97,8,8%,3,3%
2018,07,07X223,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X223,99,18,18%,3,3%
2018,07,07X224,P.S./I.S. 224,129,3,2%,3,2%
2018,07,07X296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA,85,6,7%,3,4%
2018,07,07X298,ACADEMY OF PUBLIC RELATIONS,84,9,11%,3,4%
2018,07,07X343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,95,31,33%,3,3%
2018,07,07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE,57,3,5%,3,5%
2018,07,07X551,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,81,3,4%,3,4%
2018,07,07X584,I.S. 584,106,10,9%,3,3%
2019,07,07X005,P.S. 5 PORT MORRIS,97,17,18%,3,18%
2019,07,07X029,P.S./M.S. 029 MELROSE SCHOOL,96,6,6%,3,50%
2019,07,07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,85,3,4%,3,100%
2019,07,07X151,J.H.S. 151 LOU GEHRIG,91,3,3%,3,100%
2019,07,07X221,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,101,3,3%,3,100%
2019,07,07X223,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X,98,10,10%,3,30%
2019,07,07X224,P.S./I.S. 224,132,16,12%,3,19%
2019,07,07X296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA,97,38,39%,3,8%
2019,07,07X298,ACADEMY OF PUBLIC RELATIONS,91,3,3%,3,100%
2019,07,07X343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,102,21,21%,3,14%
2019,07,07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE,67,12,18%,3,25%
2019,07,07X551,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,87,14,16%,3,21%
2019,07,07X584,I.S. 584,99,6,6%,3,50%
2020,07,07X005,P.S. 5 PORT MORRIS (07X005),94,9,10%,3,33%
2020,07,07X029,P.S./M.S. 029 MELROSE SCHOOL (07X029),85,12,14%,3,25%
2020,07,07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON (07X031),69,20,29%,3,15%
2020,07,07X151,J.H.S. 151 LOU GEHRIG (07X151),85,6,7%,3,50%
2020,07,07X221,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL (07X221),86,7,8%,3,43%
2020,07,07X223,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X223 (07X223),79,12,15%,3,25%
2020,07,07X224,P.S./I.S. 224 (07X224),96,8,8%,3,38%
2020,07,07X296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA (07X296),66,12,18%,3,25%
2020,07,07X298,ACADEMY OF PUBLIC RELATIONS (07X298),90,26,29%,3,12%
2020,07,07X343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY (07X343),99,9,9%,3,33%
2020,07,07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE (07X500),46,3,7%,3,100%
2020,07,07X551,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS (07X551),83,3,4%,3,100%
2020,07,07X584,I.S. 584 (07X584),85,12,14%,3,25%
2016,08,08X071,P.S. 071 ROSE E. SCALA,73,73,100%,3,4%
2016,08,08X101,M.S. X101 EDWARD R. BYRNE,80,80,100%,17,21%
2016,08,08X123,J.H.S. 123 JAMES M. KIERAN,17,17,100%,3,18%
2016,08,08X125,J.H.S. 125 HENRY HUDSON,47,47,100%,3,6%
2016,08,08X131,J.H.S. 131 ALBERT EINSTEIN,23,23,100%,3,13%
2016,08,08X269,BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS,3,3,100%,3,100%
2016,08,08X301,M.S. 301 PAUL L. DUNBAR,3,3,100%,3,100%
2016,08,08X302,M.S. 302 LUISA DESSUS CRUZ,19,19,100%,3,16%
2016,08,08X337,THE SCHOOL FOR INQUIRY AND SOCIAL JUSTICE,37,37,100%,3,8%
2016,08,08X367,"ARCHIMEDES ACADEMY FOR MATH, SCIENCE AND TECHNOLOGY APPLICATIONS",29,29,100%,3,10%
2016,08,08X371,URBAN INSTITUTE OF MATHEMATICS,20,20,100%,3,15%
2016,08,08X375,THE BRONX MATHEMATICS PREPARATORY SCHOOL,14,14,100%,3,21%
2016,08,08X376,ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOARD SCHOOL,16,16,100%,3,19%
2016,08,08X424,THE HUNTS POINT SCHOOL,10,10,100%,3,30%
2016,08,08X448,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,21,21,100%,3,14%
2016,08,08X467,MOTT HALL COMMUNITY SCHOOL,16,16,100%,3,19%
2016,08,08X562,BLUEPRINT MIDDLE SCHOOL,35,35,100%,3,9%
2017,08,08X071,P.S. 071 ROSE E. SCALA,194,94,48%,6,6%
2017,08,08X101,M.S. X101 EDWARD R. BYRNE,163,85,52%,23,27%
2017,08,08X123,J.H.S. 123 JAMES M. KIERAN,116,15,13%,3,20%
2017,08,08X125,J.H.S. 125 HENRY HUDSON,132,40,30%,3,8%
2017,08,08X131,J.H.S. 131 ALBERT EINSTEIN,150,10,7%,3,30%
2017,08,08X269,BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS,95,3,3%,3,100%
2017,08,08X301,M.S. 301 PAUL L. DUNBAR,81,3,4%,3,100%
2017,08,08X302,M.S. 302 LUISA DESSUS CRUZ,166,26,16%,3,12%
2017,08,08X337,THE SCHOOL FOR INQUIRY AND SOCIAL JUSTICE,184,67,36%,3,4%
2017,08,08X367,"ARCHIMEDES ACADEMY FOR MATH, SCIENCE AND TECHNOLOGY APPLICATIONS",86,24,28%,3,13%
2017,08,08X371,URBAN INSTITUTE OF MATHEMATICS,115,30,26%,3,10%
2017,08,08X375,THE BRONX MATHEMATICS PREPARATORY SCHOOL,95,13,14%,3,23%
2017,08,08X376,ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOARD SCHOOL,61,10,16%,3,30%
2017,08,08X424,THE HUNTS POINT SCHOOL,99,6,6%,3,50%
2017,08,08X448,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,123,20,16%,3,15%
2017,08,08X467,MOTT HALL COMMUNITY SCHOOL,123,27,22%,3,11%
2017,08,08X562,BLUEPRINT MIDDLE SCHOOL,119,38,32%,3,8%
2018,08,08X071,P.S. 071 ROSE E. SCALA,177,96,54%,3,2%
2018,08,08X101,M.S. X101 EDWARD R. BYRNE,147,66,45%,7,5%
2018,08,08X123,J.H.S. 123 JAMES M. KIERAN,88,11,13%,3,3%
2018,08,08X125,J.H.S. 125 HENRY HUDSON,118,39,33%,3,3%
2018,08,08X131,J.H.S. 131 ALBERT EINSTEIN,159,22,14%,3,2%
2018,08,08X269,BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS,85,3,4%,3,4%
2018,08,08X301,M.S. 301 PAUL L. DUNBAR,78,3,4%,3,4%
2018,08,08X302,M.S. 302 LUISA DESSUS CRUZ,166,13,8%,3,2%
2018,08,08X337,THE SCHOOL FOR INQUIRY AND SOCIAL JUSTICE,157,39,25%,3,2%
2018,08,08X367,"ARCHIMEDES ACADEMY FOR MATH, SCIENCE AND TECHNOLOGY APPLICATIONS",97,30,31%,3,3%
2018,08,08X371,URBAN INSTITUTE OF MATHEMATICS,112,39,35%,3,3%
2018,08,08X375,THE BRONX MATHEMATICS PREPARATORY SCHOOL,73,17,23%,3,4%
2018,08,08X376,ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOARD SCHOOL,47,9,19%,3,6%
2018,08,08X424,THE HUNTS POINT SCHOOL,110,3,3%,3,3%
2018,08,08X448,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,121,19,16%,3,2%
2018,08,08X467,MOTT HALL COMMUNITY SCHOOL,115,21,18%,3,3%
2018,08,08X562,BLUEPRINT MIDDLE SCHOOL,95,29,31%,3,3%
2019,08,08X071,P.S. 071 ROSE E. SCALA,172,54,31%,7,13%
2019,08,08X101,M.S. X101 EDWARD R. BYRNE,176,84,48%,19,23%
2019,08,08X123,J.H.S. 123 JAMES M. KIERAN,129,24,19%,3,13%
2019,08,08X131,J.H.S. 131 ALBERT EINSTEIN,166,19,11%,3,16%
2019,08,08X269,BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS,98,7,7%,3,43%
2019,08,08X301,M.S. 301 PAUL L. DUNBAR,108,10,9%,3,30%
2019,08,08X302,M.S. 302 LUISA DESSUS CRUZ,185,36,19%,3,8%
2019,08,08X337,THE SCHOOL FOR INQUIRY AND SOCIAL JUSTICE,169,48,28%,6,13%
2019,08,08X367,"ARCHIMEDES ACADEMY FOR MATH, SCIENCE AND TECHNOLOG",105,16,15%,3,19%
